"X","Y","ID","DISTRICT","PROPERTY","PROPERTYID","AREA","LOCATION","ZONE","ON_ADR","ON_STREET","PROP_ADR","PROP_STREET","SIDE","SITE","SIDEWALK","UTILITY","EXT","FICTITIOUS","BOTANICAL_NAME","COMMON_NAME","DBH","EXACT_DBH","HEIGHT","EXACT_HEIGHT","CONDITION","GPSDATE","NOTES","PARKWAY_TY","PARKWAY_SI","TRUNKS","RECMAINT","REMOVAL_RE","TREEID","UUSER","UDATE","STATUS","RECVER","TVALUE","ADDRID","RSPECIES","CROWN","HARDSCAPE","RIGHTOFWAY","INSPECTED","INSPECTOR","UT_ORG","COLLECTOR","CONDITION_FACTOR","TREETAG","TARGET_RAT","SW_ORG","DATAFILE","REMREASON","RECMAINTYEAR","SITEID","PROPWORKCODE","PROPSUBCODE","PROPCOST","PROPHOURS","PESTDISEASE","PRUNINGFREQ","MAINTYEAR","PRUNINGSEASON","REMOVALREASON","REQUIREDMAINT","BOTANICAL","COMMON","ON_STREET","PROP_STREET","LOCNFACTOR","X","Y","OBSERVATION","CONFLICT",
"-13175441.7923167","4014894.72754103","9676","","","0","","","","","149TH ST","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4744","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175480.7210019","4015037.07357296","9677","","","0","","","","","FIRMONA AV","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","4745","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.7564128","4014112.53091929","9678","","","0","","","","","Prairie Ave ","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4746","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173993.4031783","4014017.99502869","9679","","","0","","","","","Prairie Ave ","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4747","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173993.4505027","4014011.07779802","9680","","","0","","","","","Prairie Ave ","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4748","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173993.497827","4014004.16057152","9681","","","0","","","","","Prairie Ave ","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4749","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173993.5451513","4013997.24334921","9682","","","0","","","","","Prairie Ave ","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4750","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.4052113","4014501.64624691","9683","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4751","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.4052113","4014501.64624691","9684","","","0","","","","","PRAIRE AV","","","Front","2","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4752","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.4049281","4014456.29454724","9685","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4753","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.4049184","4014311.45616704","9686","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4754","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.4049179","4014304.55914557","9687","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4755","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.404917","4014290.76511509","9688","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4756","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173992.7248632","4014117.14244757","9689","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4757","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173996.9157519","4013540.65404338","9690","","","0","","","","","PRAIRE AV","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","4758","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173996.9157519","4013540.65404338","9691","","","0","","","","","PRAIRE AV","","","Front","2","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4759","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175005.7382126","4015396.02224188","9692","","","0","","","","","145TH ST","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4760","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175005.7382126","4015396.02224188","9693","","","0","","","","","145TH ST","","","Front","2","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4761","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175005.7382126","4015396.02224188","9694","","","0","","","","","145TH ST","","","Front","3","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4762","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175088.5240909","4015394.45034701","9695","","","0","","","","","145TH ST","","","Front","1","False","False","","False","Koelreuteria paniculata","Goldenrain Tree","","","","","NA","","","","","","NA","","4763","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175088.5240909","4015394.45034701","9696","","","0","","","","","145TH ST","","","Front","2","False","False","","False","Koelreuteria paniculata","Goldenrain Tree","","","","","NA","","","","","","NA","","4764","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175172.5268626","4015463.45906475","9697","","","0","","","","","GREVILLA AV","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4765","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175172.5268626","4015463.45906475","9698","","","0","","","","","GREVILLA AV","","","Front","2","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4766","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175280.3451027","4015460.69935786","9699","","","0","","","","","MANSEL AV","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4767","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175317.1090344","4015458.40715106","9700","","","0","","","","","MANSEL AV","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4768","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175317.1090344","4015458.40715106","9701","","","0","","","","","MANSEL AV","","","Front","2","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4769","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.4285406","4015459.16511735","9702","","","0","","","","","KINGSDALE AV","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","4770","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175458.3794628","4015111.1468361","9703","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Fraxinus velutina 'Modesto'","Modesto Ash","","","","","NA","","","","","","NA","","4771","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175458.3794628","4015111.1468361","9704","","","0","","","","","147TH ST","","","Front","2","False","False","","False","Fraxinus velutina 'Modesto'","Modesto Ash","","","","","NA","","","","","","NA","","4772","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175450.7692541","4015111.14683661","9705","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4773","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175439.3539457","4015111.14683738","9706","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4774","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175760.3542877","4015147.90958343","9707","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","4775","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175391.6505118","4015130.02613123","9708","","","0","","","","","KINGSDALE AV","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4776","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175389.2669156","4015111.14684076","9709","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4777","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175380.5468847","4015111.14684134","9710","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4778","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175354.3868","4015111.14684311","9711","","","0","","","","","147TH ST","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","4779","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
